State  Code,District Code,Sub District Code,Geographic Subdivision,Name,Total/Rural/Urban,NV_Inhabited,NV_Uninhabited,Number of towns,Number of households,P_Total,P_Males,P_Females,Area(sq.km),Population per sq. km.
1.0,016,00000,DISTRICT,Doda,Rural,402,4,0.0,72917.0,377247,195430,181817,8892.25,42.0
1.0,016,00000,DISTRICT,Doda,Urban,0,0,2.0,6719.0,32689,18211,14478,19.75,1655.0
1.0,016,00062,SUB-DISTRICT,Doda,Total,126,1,1.0,41297.0,202716,106209,96507,1023.61,198.0
1.0,016,00062,SUB-DISTRICT,Doda,Rural,126,1,0.0,36700.0,181111,93703,87408,1009.36,179.0
1.0,016,00062,SUB-DISTRICT,Doda,Urban,0,0,1.0,4597.0,21605,12506,9099,14.25,1516.0
1.0,016,00063,SUB-DISTRICT,Thathri,Total,92,1,0.0,11129.0,59955,31627,28328,123.54,485.0
1.0,016,00063,SUB-DISTRICT,Thathri,Rural,92,1,0.0,11129.0,59955,31627,28328,123.54,485.0
1.0,016,00063,SUB-DISTRICT,Thathri,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
1.0,016,00064,SUB-DISTRICT,Gandoh,Total,66,1,0.0,13216.0,71889,36754,35135,105.08,684.0
1.0,016,00064,SUB-DISTRICT,Gandoh,Rural,66,1,0.0,13216.0,71889,36754,35135,105.08,684.0
1.0,016,00064,SUB-DISTRICT,Gandoh,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
1.0,016,00065,SUB-DISTRICT,Bhaderwah,Total,118,1,1.0,13994.0,75376,39051,36325,112.17,672.0
1.0,016,00065,SUB-DISTRICT,Bhaderwah,Rural,118,1,0.0,11872.0,64292,33346,30946,106.67,603.0
1.0,016,00065,SUB-DISTRICT,Bhaderwah,Urban,0,0,1.0,2122.0,11084,5705,5379,5.5,2015.0
1.0,017,00000,DISTRICT,Ramban,Total,127,2,3.0,55490.0,283713,149132,134581,1329.0,213.0
1.0,017,00000,DISTRICT,Ramban,Rural,127,2,0.0,53328.0,271902,142317,129585,1313.92,207.0
1.0,017,00000,DISTRICT,Ramban,Urban,0,0,3.0,2162.0,11811,6815,4996,15.08,783.0
1.0,017,00066,SUB-DISTRICT,Banihal,Total,33,1,1.0,25018.0,125045,64992,60053,563.08,222.0
1.0,017,00066,SUB-DISTRICT,Banihal,Rural,33,1,0.0,24373.0,121145,62539,58606,559.01,217.0
1.0,017,00066,SUB-DISTRICT,Banihal,Urban,0,0,1.0,645.0,3900,2453,1447,4.07,958.0
1.0,017,00067,SUB-DISTRICT,Ramban,Total,94,1,2.0,30472.0,158668,84140,74528,765.96,207.0
1.0,017,00067,SUB-DISTRICT,Ramban,Rural,94,1,0.0,28955.0,150757,79778,70979,754.95,200.0
1.0,017,00067,SUB-DISTRICT,Ramban,Urban,0,0,2.0,1517.0,7911,4362,3549,11.01,719.0
1.0,018,00000,DISTRICT,Kishtwar,Total,155,2,1.0,45209.0,230696,120165,110531,1644.0,140.0
1.0,018,00000,DISTRICT,Kishtwar,Rural,155,2,0.0,42499.0,215831,111986,103845,1643.37,131.0
1.0,018,00000,DISTRICT,Kishtwar,Urban,0,0,1.0,2710.0,14865,8179,6686,0.63,23595.0
1.0,018,00068,SUB-DISTRICT,Kishtwar,Total,82,2,1.0,24115.0,129489,67709,61780,780.3,166.0
1.0,018,00068,SUB-DISTRICT,Kishtwar,Rural,82,2,0.0,21405.0,114624,59530,55094,779.67,147.0
1.0,018,00068,SUB-DISTRICT,Kishtwar,Urban,0,0,1.0,2710.0,14865,8179,6686,0.63,23595.0
1.0,018,00069,SUB-DISTRICT,Marwah,Total,27,0,0.0,7106.0,35572,18364,17208,307.35,116.0
1.0,018,00069,SUB-DISTRICT,Marwah,Rural,27,0,0.0,7106.0,35572,18364,17208,307.35,116.0
1.0,018,00069,SUB-DISTRICT,Marwah,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
1.0,018,00070,SUB-DISTRICT,Chhatroo,Total,14,0,0.0,9729.0,44087,22815,21272,308.52,143.0
1.0,018,00070,SUB-DISTRICT,Chhatroo,Rural,14,0,0.0,9729.0,44087,22815,21272,308.52,143.0
1.0,018,00070,SUB-DISTRICT,Chhatroo,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
1.0,018,00071,SUB-DISTRICT,Atholi (Paddar),Total,32,0,0.0,4259.0,21548,11277,10271,248.11,87.0
1.0,018,00071,SUB-DISTRICT,Atholi (Paddar),Rural,32,0,0.0,4259.0,21548,11277,10271,248.11,87.0
1.0,018,00071,SUB-DISTRICT,Atholi (Paddar),Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
1.0,019,00000,DISTRICT,Udhampur,Total,325,6,6.0,99240.0,554985,296784,258201,2637.0,210.0
1.0,019,00000,DISTRICT,Udhampur,Rural,325,6,0.0,78887.0,446777,232974,213803,2593.28,172.0
1.0,019,00000,DISTRICT,Udhampur,Urban,0,0,6.0,20353.0,108208,63810,44398,43.72,2475.0
1.0,019,00072,SUB-DISTRICT,Udhampur,Total,149,3,3.0,50555.0,275559,151318,124241,808.71,341.0
1.0,019,00072,SUB-DISTRICT,Udhampur,Rural,149,3,0.0,32338.0,177828,92989,84839,771.39,231.0
1.0,019,00072,SUB-DISTRICT,Udhampur,Urban,0,0,3.0,18217.0,97731,58329,39402,37.32,2619.0
1.0,019,00073,SUB-DISTRICT,Chenani,Total,46,1,2.0,11125.0,64753,33624,31129,312.12,207.0
1.0,019,00073,SUB-DISTRICT,Chenani,Rural,46,1,0.0,10319.0,60568,31380,29188,310.33,195.0
1.0,019,00073,SUB-DISTRICT,Chenani,Urban,0,0,2.0,806.0,4185,2244,1941,1.79,2338.0
1.0,019,00074,SUB-DISTRICT,Ramnagar,Total,88,2,1.0,28317.0,167010,86755,80255,1025.65,163.0
1.0,019,00074,SUB-DISTRICT,Ramnagar,Rural,88,2,0.0,26987.0,160718,83518,77200,1020.94,157.0
1.0,019,00074,SUB-DISTRICT,Ramnagar,Urban,0,0,1.0,1330.0,6292,3237,3055,4.71,1336.0
1.0,019,00075,SUB-DISTRICT,Majalta,Total,42,0,0.0,9243.0,47663,25087,22576,235.35,203.0
1.0,019,00075,SUB-DISTRICT,Majalta,Rural,42,0,0.0,9243.0,47663,25087,22576,235.35,203.0
1.0,019,00075,SUB-DISTRICT,Majalta,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
1.0,020,00000,DISTRICT,Reasi,Total,253,2,5.0,56689.0,314667,166461,148206,1719.0,183.0
1.0,020,00000,DISTRICT,Reasi,Rural,253,2,0.0,51659.0,287671,151481,136190,1679.99,171.0
1.0,020,00000,DISTRICT,Reasi,Urban,0,0,5.0,5030.0,26996,14980,12016,39.01,692.0
1.0,020,00076,SUB-DISTRICT,Gool-Gulabgarh,Total,61,0,0.0,25782.0,147843,78181,69662,857.26,172.0
1.0,020,00076,SUB-DISTRICT,Gool-Gulabgarh,Rural,61,0,0.0,25782.0,147843,78181,69662,857.26,172.0
1.0,020,00076,SUB-DISTRICT,Gool-Gulabgarh,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
1.0,020,00077,SUB-DISTRICT,Reasi,Total,192,2,5.0,30907.0,166824,88280,78544,861.53,194.0
1.0,020,00077,SUB-DISTRICT,Reasi,Rural,192,2,0.0,25877.0,139828,73300,66528,822.52,170.0
1.0,020,00077,SUB-DISTRICT,Reasi,Urban,0,0,5.0,5030.0,26996,14980,12016,39.01,692.0
1.0,021,00000,DISTRICT,Jammu,Total,780,72,20.0,314199.0,1529958,813821,716137,2342.0,653.0
1.0,021,00000,DISTRICT,Jammu,Rural,780,72,0.0,159291.0,764945,401603,363342,2089.87,366.0
1.0,021,00000,DISTRICT,Jammu,Urban,0,0,20.0,154908.0,765013,412218,352795,252.13,3034.0
1.0,021,00078,SUB-DISTRICT,Akhnoor,Total,207,19,3.0,54133.0,250446,133592,116854,969.5,258.0
1.0,021,00078,SUB-DISTRICT,Akhnoor,Rural,207,19,0.0,48256.0,218825,114114,104711,960.77,228.0
1.0,021,00078,SUB-DISTRICT,Akhnoor,Urban,0,0,3.0,5877.0,31621,19478,12143,8.73,3622.0
1.0,021,00079,SUB-DISTRICT,Jammu,Total,309,11,11.0,195906.0,970335,517447,452888,1069.72,907.0
1.0,021,00079,SUB-DISTRICT,Jammu,Rural,309,11,0.0,56576.0,284890,150516,134374,848.45,336.0
1.0,021,00079,SUB-DISTRICT,Jammu,Urban,0,0,11.0,139330.0,685445,366931,318514,221.27,3098.0
1.0,021,00080,SUB-DISTRICT,Ranbir Singh Pora,Total,163,27,4.0,41528.0,197739,104475,93264,245.26,806.0
1.0,021,00080,SUB-DISTRICT,Ranbir Singh Pora,Rural,163,27,0.0,35767.0,169459,89097,80362,238.48,711.0
1.0,021,00080,SUB-DISTRICT,Ranbir Singh Pora,Urban,0,0,4.0,5761.0,28280,15378,12902,6.78,4171.0
1.0,021,00081,SUB-DISTRICT,Bishnah,Total,101,15,2.0,22632.0,111438,58307,53131,158.18,705.0
1.0,021,00081,SUB-DISTRICT,Bishnah,Rural,101,15,0.0,18692.0,91771,47876,43895,142.83,643.0
1.0,021,00081,SUB-DISTRICT,Bishnah,Urban,0,0,2.0,3940.0,19667,10431,9236,15.35,1281.0
1.0,022,00000,DISTRICT,Samba,Total,345,31,6.0,65385.0,318898,169124,149774,904.0,353.0
1.0,022,00000,DISTRICT,Samba,Rural,345,31,0.0,54718.0,265283,139365,125918,865.24,307.0
1.0,022,00000,DISTRICT,Samba,Urban,0,0,6.0,10667.0,53615,29759,23856,38.76,1383.0
1.0,022,00082,SUB-DISTRICT,Samba,Total,345,31,6.0,65385.0,318898,169124,149774,903.65,353.0
1.0,022,00082,SUB-DISTRICT,Samba,Rural,345,31,0.0,54718.0,265283,139365,125918,864.89,307.0
1.0,022,00082,SUB-DISTRICT,Samba,Urban,0,0,6.0,10667.0,53615,29759,23856,38.76,1383.0
2.0,000,00000,STATE,HIMACHAL PRADESH,Total,17882,2808,59.0,1483280.0,6864602,3481873,3382729,55673.0,123.0
2.0,000,00000,STATE,HIMACHAL PRADESH,Rural,17882,2808,0.0,1312510.0,6176050,3110345,3065705,55402.18,111.0
2.0,000,00000,STATE,HIMACHAL PRADESH,Urban,0,0,59.0,170770.0,688552,371528,317024,270.82,2542.0
2.0,023,00000,DISTRICT,Chamba,Total,1110,481,5.0,102460.0,519080,261320,257760,6522.0002245146725,80.0
2.0,023,00000,DISTRICT,Chamba,Rural,1110,481,0.0,94596.0,482972,241963,241009,6501.26,74.0
2.0,023,00000,DISTRICT,Chamba,Urban,0,0,5.0,7864.0,36108,19357,16751,20.74,1741.0
2.0,023,00083,SUB-DISTRICT,Pangi,Total,60,46,0.0,3952.0,18868,9579,9289,1515.455245321114,12.0
2.0,023,00083,SUB-DISTRICT,Pangi,Rural,60,46,0.0,3952.0,18868,9579,9289,1515.455245321114,12.0
2.0,023,00083,SUB-DISTRICT,Pangi,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,023,00084,SUB-DISTRICT,Chaurah,Total,181,131,0.0,14142.0,78988,40152,38836,1164.894564119854,68.0
2.0,023,00084,SUB-DISTRICT,Chaurah,Rural,181,131,0.0,14142.0,78988,40152,38836,1164.894564119854,68.0
2.0,023,00084,SUB-DISTRICT,Chaurah,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,023,00085,SUB-DISTRICT,Saluni,Total,132,46,0.0,8815.0,47939,24197,23742,362.0248525754306,132.0
2.0,023,00085,SUB-DISTRICT,Saluni,Rural,132,46,0.0,8815.0,47939,24197,23742,362.0248525754306,132.0
2.0,023,00085,SUB-DISTRICT,Saluni,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,023,00086,SUB-DISTRICT,Bhalai,Total,78,2,0.0,4774.0,25326,12561,12765,133.25185124403168,190.0
2.0,023,00086,SUB-DISTRICT,Bhalai,Rural,78,2,0.0,4774.0,25326,12561,12765,133.25185124403168,190.0
2.0,023,00086,SUB-DISTRICT,Bhalai,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,023,00087,SUB-DISTRICT,Dalhousie,Total,119,7,2.0,9514.0,46760,24339,22421,159.95734751725522,292.0
2.0,023,00087,SUB-DISTRICT,Dalhousie,Rural,119,7,0.0,7507.0,36160,17968,18192,148.25734751725523,244.0
2.0,023,00087,SUB-DISTRICT,Dalhousie,Urban,0,0,2.0,2007.0,10600,6371,4229,11.7,906.0
2.0,023,00088,SUB-DISTRICT,Bhattiyat,Total,123,10,2.0,8897.0,42967,21550,21417,248.88379172063836,173.0
2.0,023,00088,SUB-DISTRICT,Bhattiyat,Rural,123,10,0.0,7596.0,37392,18535,18857,244.17379172063835,153.0
2.0,023,00088,SUB-DISTRICT,Bhattiyat,Urban,0,0,2.0,1301.0,5575,3015,2560,4.71,1184.0
2.0,023,00089,SUB-DISTRICT,Sihunta,Total,80,17,0.0,8297.0,39871,19634,20237,264.18636775793277,151.0
2.0,023,00089,SUB-DISTRICT,Sihunta,Rural,80,17,0.0,8297.0,39871,19634,20237,264.18636775793277,151.0
2.0,023,00089,SUB-DISTRICT,Sihunta,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,023,00090,SUB-DISTRICT,Chamba,Total,241,66,1.0,35900.0,179253,89199,90054,1012.2771446685192,177.0
2.0,023,00090,SUB-DISTRICT,Chamba,Rural,241,66,0.0,31344.0,159320,79228,80092,1007.9471446685192,158.0
2.0,023,00090,SUB-DISTRICT,Chamba,Urban,0,0,1.0,4556.0,19933,9971,9962,4.33,4603.0
2.0,023,00091,SUB-DISTRICT,Holi,Total,46,94,0.0,3027.0,14094,7236,6858,716.0666401334067,20.0
2.0,023,00091,SUB-DISTRICT,Holi,Rural,46,94,0.0,3027.0,14094,7236,6858,716.0666401334067,20.0
2.0,023,00091,SUB-DISTRICT,Holi,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,023,00092,SUB-DISTRICT,Brahmaur,Total,50,62,0.0,5142.0,25014,12873,12141,945.0131863564894,26.0
2.0,023,00092,SUB-DISTRICT,Brahmaur,Rural,50,62,0.0,5142.0,25014,12873,12141,945.0131863564894,26.0
2.0,023,00092,SUB-DISTRICT,Brahmaur,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00000,DISTRICT,Kangra,Total,3617,252,9.0,338887.0,1510075,750591,759484,5739.000080797061,263.0
2.0,024,00000,DISTRICT,Kangra,Rural,3617,252,0.0,318379.0,1423794,705365,718429,5691.340080797061,250.0
2.0,024,00000,DISTRICT,Kangra,Urban,0,0,9.0,20508.0,86281,45226,41055,47.66,1810.0
2.0,024,00093,SUB-DISTRICT,Nurpur,Total,392,27,1.0,37267.0,176525,90074,86451,540.4221802474495,327.0
2.0,024,00093,SUB-DISTRICT,Nurpur,Rural,392,27,0.0,35130.0,166718,84969,81749,535.6721802474495,311.0
2.0,024,00093,SUB-DISTRICT,Nurpur,Urban,0,0,1.0,2137.0,9807,5105,4702,4.75,2065.0
2.0,024,00094,SUB-DISTRICT,Indora,Total,112,4,1.0,16720.0,81226,42226,39000,298.12916541036685,272.0
2.0,024,00094,SUB-DISTRICT,Indora,Rural,112,4,0.0,15716.0,76692,39901,36791,288.80916541036686,266.0
2.0,024,00094,SUB-DISTRICT,Indora,Urban,0,0,1.0,1004.0,4534,2325,2209,9.32,486.0
2.0,024,00095,SUB-DISTRICT,Fatehpur,Total,223,19,0.0,13185.0,62041,31105,30936,305.9878131087973,203.0
2.0,024,00095,SUB-DISTRICT,Fatehpur,Rural,223,19,0.0,13185.0,62041,31105,30936,305.9878131087973,203.0
2.0,024,00095,SUB-DISTRICT,Fatehpur,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00096,SUB-DISTRICT,Jawali,Total,195,18,0.0,24532.0,112746,56022,56724,295.64212255898286,381.0
2.0,024,00096,SUB-DISTRICT,Jawali,Rural,195,18,0.0,24532.0,112746,56022,56724,295.64212255898286,381.0
2.0,024,00096,SUB-DISTRICT,Jawali,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00097,SUB-DISTRICT,Harchakian,Total,60,2,0.0,3125.0,13841,6746,7095,72.18539948156237,192.0
2.0,024,00097,SUB-DISTRICT,Harchakian,Rural,60,2,0.0,3125.0,13841,6746,7095,72.18539948156237,192.0
2.0,024,00097,SUB-DISTRICT,Harchakian,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00098,SUB-DISTRICT,Shahpur,Total,152,8,0.0,15082.0,67758,33220,34538,244.60678011275542,277.0
2.0,024,00098,SUB-DISTRICT,Shahpur,Rural,152,8,0.0,15082.0,67758,33220,34538,244.60678011275542,277.0
2.0,024,00098,SUB-DISTRICT,Shahpur,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00099,SUB-DISTRICT,Dharmsala,Total,151,13,2.0,31328.0,136536,70178,66358,337.66703106822905,404.0
2.0,024,00099,SUB-DISTRICT,Dharmsala,Rural,151,13,0.0,20798.0,93744,47329,46415,319.1970310682291,294.0
2.0,024,00099,SUB-DISTRICT,Dharmsala,Urban,0,0,2.0,10530.0,42792,22849,19943,18.47,2317.0
2.0,024,00100,SUB-DISTRICT,Kangra,Total,161,14,1.0,21432.0,97568,49194,48374,180.62658348104588,540.0
2.0,024,00100,SUB-DISTRICT,Kangra,Rural,161,14,0.0,19182.0,88040,44302,43738,177.50658348104588,496.0
2.0,024,00100,SUB-DISTRICT,Kangra,Urban,0,0,1.0,2250.0,9528,4892,4636,3.12,3054.0
2.0,024,00101,SUB-DISTRICT,Nagrota Bagwan,Total,157,18,1.0,17068.0,76899,38347,38552,95.01726828115285,809.0
2.0,024,00101,SUB-DISTRICT,Nagrota Bagwan,Rural,157,18,0.0,15658.0,70999,35346,35653,91.47726828115285,776.0
2.0,024,00101,SUB-DISTRICT,Nagrota Bagwan,Urban,0,0,1.0,1410.0,5900,3001,2899,3.54,1667.0
2.0,024,00102,SUB-DISTRICT,Baroh,Total,161,8,0.0,5725.0,25789,12403,13386,133.9945300175966,192.0
2.0,024,00102,SUB-DISTRICT,Baroh,Rural,161,8,0.0,5725.0,25789,12403,13386,133.9945300175966,192.0
2.0,024,00102,SUB-DISTRICT,Baroh,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00103,SUB-DISTRICT,Dera Gopipur,Total,282,23,1.0,27654.0,120783,58552,62231,610.6403696047614,198.0
2.0,024,00103,SUB-DISTRICT,Dera Gopipur,Rural,282,23,0.0,26503.0,115967,56094,59873,607.3703696047614,191.0
2.0,024,00103,SUB-DISTRICT,Dera Gopipur,Urban,0,0,1.0,1151.0,4816,2458,2358,3.27,1473.0
2.0,024,00104,SUB-DISTRICT,Jawalamukhi,Total,122,12,1.0,9740.0,43504,21186,22318,103.61999027528425,420.0
2.0,024,00104,SUB-DISTRICT,Jawalamukhi,Rural,122,12,0.0,8556.0,38143,18404,19739,99.09999027528426,385.0
2.0,024,00104,SUB-DISTRICT,Jawalamukhi,Urban,0,0,1.0,1184.0,5361,2782,2579,4.52,1186.0
2.0,024,00105,SUB-DISTRICT,Jaswan,Total,86,14,0.0,7486.0,32520,15907,16613,181.0750666181807,180.0
2.0,024,00105,SUB-DISTRICT,Jaswan,Rural,86,14,0.0,7486.0,32520,15907,16613,181.0750666181807,180.0
2.0,024,00105,SUB-DISTRICT,Jaswan,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00106,SUB-DISTRICT,Rakkar,Total,103,13,0.0,6765.0,29503,14451,15052,114.48551355223222,258.0
2.0,024,00106,SUB-DISTRICT,Rakkar,Rural,103,13,0.0,6765.0,29503,14451,15052,114.48551355223222,258.0
2.0,024,00106,SUB-DISTRICT,Rakkar,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00107,SUB-DISTRICT,Khundian,Total,216,13,0.0,8268.0,38231,18607,19624,190.7072612680079,200.0
2.0,024,00107,SUB-DISTRICT,Khundian,Rural,216,13,0.0,8268.0,38231,18607,19624,190.7072612680079,200.0
2.0,024,00107,SUB-DISTRICT,Khundian,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00108,SUB-DISTRICT,Thural,Total,84,7,0.0,4658.0,19287,9034,10253,57.681047114679686,334.0
2.0,024,00108,SUB-DISTRICT,Thural,Rural,84,7,0.0,4658.0,19287,9034,10253,57.681047114679686,334.0
2.0,024,00108,SUB-DISTRICT,Thural,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00109,SUB-DISTRICT,Dhira,Total,113,2,0.0,5298.0,22119,10498,11621,81.18564061997238,272.0
2.0,024,00109,SUB-DISTRICT,Dhira,Rural,113,2,0.0,5298.0,22119,10498,11621,81.18564061997238,272.0
2.0,024,00109,SUB-DISTRICT,Dhira,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00110,SUB-DISTRICT,Jaisinghpur,Total,218,4,0.0,15393.0,61082,27938,33144,191.00285242657404,320.0
2.0,024,00110,SUB-DISTRICT,Jaisinghpur,Rural,218,4,0.0,15393.0,61082,27938,33144,191.00285242657404,320.0
2.0,024,00110,SUB-DISTRICT,Jaisinghpur,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00111,SUB-DISTRICT,Palampur,Total,395,14,1.0,44501.0,189276,93807,95469,429.2900974251571,441.0
2.0,024,00111,SUB-DISTRICT,Palampur,Rural,395,14,0.0,43659.0,185733,91993,93740,428.6200974251571,433.0
2.0,024,00111,SUB-DISTRICT,Palampur,Urban,0,0,1.0,842.0,3543,1814,1729,0.67,5288.0
2.0,024,00112,SUB-DISTRICT,Baijnath,Total,200,4,0.0,22112.0,95229,47175,48054,296.03964170326145,322.0
2.0,024,00112,SUB-DISTRICT,Baijnath,Rural,200,4,0.0,22112.0,95229,47175,48054,296.03964170326145,322.0
2.0,024,00112,SUB-DISTRICT,Baijnath,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,024,00113,SUB-DISTRICT,Multhan,Total,34,15,0.0,1548.0,7612,3921,3691,978.9979171710115,8.0
2.0,024,00113,SUB-DISTRICT,Multhan,Rural,34,15,0.0,1548.0,7612,3921,3691,978.9979171710115,8.0
2.0,024,00113,SUB-DISTRICT,Multhan,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,025,00000,DISTRICT,Lahul & Spiti,Total,280,241,0.0,6674.0,31564,16588,14976,13841.000106717893,2.0
2.0,025,00000,DISTRICT,Lahul & Spiti,Rural,280,241,0.0,6674.0,31564,16588,14976,13841.000106717893,2.0
2.0,025,00000,DISTRICT,Lahul & Spiti,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,025,00114,SUB-DISTRICT,Udaipur,Total,66,84,0.0,1869.0,8889,4482,4407,1798.5447073717748,5.0
2.0,025,00114,SUB-DISTRICT,Udaipur,Rural,66,84,0.0,1869.0,8889,4482,4407,1798.5447073717748,5.0
2.0,025,00114,SUB-DISTRICT,Udaipur,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,025,00115,SUB-DISTRICT,Lahul,Total,132,8,0.0,2222.0,10218,5415,4803,4923.782688955602,2.0
2.0,025,00115,SUB-DISTRICT,Lahul,Rural,132,8,0.0,2222.0,10218,5415,4803,4923.782688955602,2.0
2.0,025,00115,SUB-DISTRICT,Lahul,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,025,00116,SUB-DISTRICT,Spiti,Total,82,149,0.0,2583.0,12457,6691,5766,7118.678526790516,2.0
2.0,025,00116,SUB-DISTRICT,Spiti,Rural,82,149,0.0,2583.0,12457,6691,5766,7118.678526790516,2.0
2.0,025,00116,SUB-DISTRICT,Spiti,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,026,00000,DISTRICT,Kullu,Total,314,12,5.0,94807.0,437903,225452,212451,5503.000197040496,80.0
2.0,026,00000,DISTRICT,Kullu,Rural,314,12,0.0,84358.0,396512,203269,193243,5485.870197040495,72.0
2.0,026,00000,DISTRICT,Kullu,Urban,0,0,5.0,10449.0,41391,22183,19208,17.13,2416.0
2.0,026,00117,SUB-DISTRICT,Manali,Total,70,5,1.0,12450.0,51661,27710,23951,751.7321605081908,69.0
2.0,026,00117,SUB-DISTRICT,Manali,Rural,70,5,0.0,10173.0,43565,22993,20572,748.7321605081908,58.0
2.0,026,00117,SUB-DISTRICT,Manali,Urban,0,0,1.0,2277.0,8096,4717,3379,3.0,2699.0
2.0,026,00118,SUB-DISTRICT,Kullu,Total,156,7,3.0,44056.0,206716,106128,100588,2809.0409314870026,74.0
2.0,026,00118,SUB-DISTRICT,Kullu,Rural,156,7,0.0,36284.0,174835,89410,85425,2797.1409314870025,63.0
2.0,026,00118,SUB-DISTRICT,Kullu,Urban,0,0,3.0,7772.0,31881,16718,15163,11.9,2679.0
2.0,026,00119,SUB-DISTRICT,Sainj,Total,14,0,0.0,5310.0,25908,13342,12566,272.0176914415878,95.0
2.0,026,00119,SUB-DISTRICT,Sainj,Rural,14,0,0.0,5310.0,25908,13342,12566,272.0176914415878,95.0
2.0,026,00119,SUB-DISTRICT,Sainj,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,026,00120,SUB-DISTRICT,Banjar,Total,31,0,1.0,8642.0,43612,22193,21419,956.6394846825427,46.0
2.0,026,00120,SUB-DISTRICT,Banjar,Rural,31,0,0.0,8242.0,42198,21445,20753,954.4094846825427,44.0
2.0,026,00120,SUB-DISTRICT,Banjar,Urban,0,0,1.0,400.0,1414,748,666,2.23,634.0
2.0,026,00121,SUB-DISTRICT,Ani,Total,17,0,0.0,12292.0,56917,29077,27840,300.3005015201061,190.0
2.0,026,00121,SUB-DISTRICT,Ani,Rural,17,0,0.0,12292.0,56917,29077,27840,300.3005015201061,190.0
2.0,026,00121,SUB-DISTRICT,Ani,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,026,00122,SUB-DISTRICT,Nermand,Total,26,0,0.0,12057.0,53089,27002,26087,413.27847516106607,128.0
2.0,026,00122,SUB-DISTRICT,Nermand,Rural,26,0,0.0,12057.0,53089,27002,26087,413.27847516106607,128.0
2.0,026,00122,SUB-DISTRICT,Nermand,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,027,00000,DISTRICT,Mandi,Total,2850,488,5.0,219145.0,999777,498065,501712,3950.00032714741,253.0
2.0,027,00000,DISTRICT,Mandi,Rural,2850,488,0.0,203747.0,937140,466050,471090,3922.2603271474104,239.0
2.0,027,00000,DISTRICT,Mandi,Urban,0,0,5.0,15398.0,62637,32015,30622,27.74,2258.0
2.0,027,00123,SUB-DISTRICT,Padhar,Total,193,39,0.0,10432.0,49357,24963,24394,409.4823241080118,121.0
2.0,027,00123,SUB-DISTRICT,Padhar,Rural,193,39,0.0,10432.0,49357,24963,24394,409.4823241080118,121.0
2.0,027,00123,SUB-DISTRICT,Padhar,Urban,0,0,0.0,0.0,0,0,0,0.0,0.0
2.0,027,00124,SUB-DISTRICT,Jogindarnagar,Total,208,11,1.0,19597.0,84470,41245,43225,277.50303691048475,304.0
2.0,027,00124,SUB-DISTRICT,Jogindarnagar,Rural,208,11,0.0,18324.0,79135,38538,40597,273.25303691048475,290.0
2.0,027,00124,SUB-DISTRICT,Jogindarnagar,Urban,0,0,1.0,1273.0,5335,2707,2628,4.25,1255.0
2.0,027,00125,SUB-DISTRICT,Lad Bharol,Total,146,1,0.0,6438.0,25832,11649,14183,84.85477987968962,304.0
2.0,027,00125,SUB-DISTRICT,Lad Bharol,Rural,146,1,0.0,6438.0,25832,11649,14183,84.85477987968962,304.0
